-68.7012	9.57596	-3331
-68.6983	157.892	-611
-68.6461	221.019	-4435
-68.6266	49.078	1402
-68.6235	143.509	1128
-68.6067	28.6314	-3224
-68.5443	33.141	-268
-68.3875	168.105	-2641
-68.328	27.5983	-3614
-68.2946	331.206	-4680
-68.2891	341.723	-4925
-68.2173	206.244	-4455
-68.169	313.233	-3442
-68.1633	340.46	-4824
-68.1539	194.546	-3777
-68.0966	196.995	-3801
-68.0575	258.074	-4499
-68.0364	201.882	-4137
-68.0275	254.819	-4498
-68.0142	222.651	-4423
-67.9798	24.3241	-3942
-67.9734	266.095	-4555
-67.9435	225.64	-4407
-67.9239	193.091	-3812
-67.8947	278.725	-3868
-67.8837	215.212	-4349
-67.8095	127.979	1280
-67.788	200.131	-4120
-67.7715	226.191	-4210
-67.7491	109.961	1311
-67.7353	171.697	-2771
-67.6955	128.224	1219
-67.6929	261.321	-4561
-67.6261	163.725	-2417
-67.6182	118.762	762
-67.5959	94.9918	1463
-67.5918	188.623	-3943
-67.5881	118.12	762
-67.5791	245.986	-4471
-67.562	146.31	-84
-67.5474	33.0849	-947
-67.5081	208.759	-4409
-67.4907	274.583	-4282
-67.4556	42.8472	-2477
-67.4475	189.238	-3457
-67.4203	311.662	-3602
-67.3744	66.1463	-266
-67.3471	324.693	-4523
-67.3271	229.033	-4528
-67.3238	237.293	-4401
-67.2338	126.266	1219
-67.226	224.154	-4413
-67.1876	116.222	457
-67.1808	235.844	-4433
-67.1759	270.032	-4399
-67.172	90.5119	1006
-67.1353	132.293	1341
-67.1084	246.839	-4653
-67.0804	274.372	-4416
-67.053	171.546	-3478
-67.0186	268.006	-4663
-66.994	320.081	-4518
-66.9662	40.9693	-4381
-66.9404	135.093	1219
-66.9302	171.256	-3332
-66.9292	340.037	-4822
-66.9132	239.012	-4598
-66.8546	11.5342	-3100
-66.8451	304.19	-566
-66.844	55.42	1219
-66.8098	311.876	-3887
-66.7187	72.2021	-754
-66.693	189.175	-3501
-66.6556	6.76669	-4208
-66.6447	206.717	-4191
-66.6445	168.146	-2994
-66.6052	74.4999	-2188
-66.5991	158.904	-2880
-66.5963	119.311	-553
-66.5925	285.746	-3542
-66.5434	281.915	-4024
-66.5323	97.4982	-3
-66.5116	63.9625	-2272
-66.4444	238.745	-4642
-66.294	260.173	-4791
-66.2898	237.448	-4629
-66.2778	197.048	-4161
-66.2609	32.0719	-4125
-66.2078	314.225	-4300
-66.1865	289.417	-349
-66.1401	181.9	-2605
-66.0604	160.187	-2851
-65.9943	311.094	-3722
-65.9783	191.309	-3257
-65.9671	164.864	-2800
-65.9633	121.915	-270
-65.9342	241.716	-4868
-65.9197	33.8985	-2757
-65.9121	350.403	-5000
-65.7963	194.581	-3207
-65.7955	220.402	-4583
-65.786	36.4274	-4612
-65.7705	56.018	-917
-65.7535	42.5147	-3692
-65.7533	174.846	-3591
-65.7336	58.1651	-3011
-65.653	271.067	-4641
-65.6382	336.424	-4841
-65.6325	346.342	-4900
-65.5808	80.1966	-3318
-65.5751	265.707	-4700
-65.5605	167.398	-3193
-65.5544	244.349	-4863
-65.5424	217.365	-4200
-65.5416	76.3111	-3244
-65.5284	80.7313	-3098
-65.4893	33.7889	-4422
-65.4721	359.902	-4199
-65.3934	220.609	-4301
-65.3817	294.692	-205
-65.3788	25.7212	-4885
-65.3531	287.654	-3586
-65.3481	108.024	-616
-65.3409	65.9754	-3328
-65.322	277.36	-4434
-65.2779	69.6157	-2741
-65.2711	157.885	-3016
-65.2059	36.1916	-4685
-65.1957	41.2033	-4584
-65.1758	41.1809	-4584
-65.1453	296.555	-281
-65.1419	18.0028	-4878
-65.1309	95.3989	-212
-65.1306	93.6331	-420
-65.068	12.9968	-4199
-65.0146	355.602	-5060
-64.9686	143.07	-3150
-64.9652	188.913	-3198
-64.957	204.293	-3885
-64.9462	297.536	-111
-64.9369	229.142	-4825
-64.9167	46.9399	-3209
-64.9063	119.352	-3010
-64.8301	214.042	-3962
-64.8269	357.199	-4994
-64.7783	344.633	-5012
-64.7711	333.188	-4822
-64.6982	283.454	-4015
-64.6887	291.065	-2809
-64.6261	336.807	-4947
-64.6209	176.363	-3028
-64.6187	5.59528	-3760
-64.6046	215.609	-4124
-64.5752	322.34	-4782
-64.5748	259.099	-4857
-64.5708	353.937	-5111
-64.5511	275.467	-4613
-64.5285	338.337	-4943
-64.4591	174.346	-2833
-64.4255	177.836	-2985
-64.4149	47.4231	-3597
-64.402	337.101	-5069
-64.3798	32.8426	-4694
-64.3756	95.5479	-2183
-64.3602	140.068	-3395
-64.3487	353.186	-5113
-64.3306	158.858	-2445
-64.3292	207.535	-3890
-64.3094	159.252	-2504
-64.3006	263.051	-4830
-64.2732	330.933	-4794
-64.2297	84.2392	-3659
-64.2202	7.51927	-4711
-64.2101	185.784	-2903
-64.2048	316.308	-4610
-64.1975	273.946	-4602
-64.181	155.893	-3386
-64.1516	133.566	-2916
-64.135	179.155	-3000
-64.1074	261.723	-4839
-63.9771	35.517	-5112
-63.9621	355.496	-5203
-63.9481	350.402	-5209
-63.8856	122.81	-3615
-63.8652	32.0036	-4986
-63.8624	92.1991	-3404
-63.8467	171.111	-2354
-63.8353	327.24	-4871
-63.8062	279.002	-4521
-63.7949	294.517	-901
-63.78	277.638	-4580
-63.7679	265.62	-4854
-63.7397	1.26423	-4122
-63.694	234.698	-5160
-63.6501	262.448	-4985
-63.6342	305.766	-150
-63.6135	164.338	-2804
-63.6007	189.861	-3004
-63.5711	10.625	-5059
-63.5622	45.1382	-4646
-63.5285	268.547	-4693
-63.5018	116.576	-3148
-63.3895	319.155	-4598
-63.3851	226.74	-4730
-63.3756	172.99	-2323
-63.2994	22.183	-5040
-63.2288	230.387	-4912
-63.2217	70.4306	-3891
-63.2155	114.617	-3398
-63.1817	282.51	-4416
-63.1547	181.401	-3747
-63.14	197.238	-3007
-63.1386	114.425	-3545
-63.1295	194.151	-2522
-63.1211	290.599	-3824
-63.1176	162.83	-2808
-63.0937	68.6207	-4001
-63.0846	147.018	-4020
-63.0782	27.5558	-5113
-63.0732	326.527	-4786
-63.0712	88.1973	-3753
-63.0231	300.769	-815
-63.0128	183.048	-3564
-63.011	81.5347	-3191
-63.003	276.496	-4699
-62.9959	65.2542	-4185
-62.979	67.5775	-4093
-62.9349	166.047	-2406
-62.9222	339.104	-4866
-62.8955	347.459	-5196
-62.8939	282.407	-4599
-62.8692	92.6591	-3804
-62.8604	19.6031	-5135
-62.852	330.92	-4478
-62.844	319.845	-3892
-62.8241	179.143	-3811
-62.7979	33.1879	-5066
-62.7422	30.7442	-5105
-62.6925	193.613	-2836
-62.6876	295.428	-3591
-62.6876	60.523	-4633
-62.6645	325.964	-3600
-62.5977	36.3043	-5100
-62.594	81.6234	-1800
-62.5507	51.9022	-5028
-62.5349	132.869	-4487
-62.4745	144.143	-4243
-62.4609	159.638	-2020
-62.4515	100.47	-4439
-62.4392	177.397	-3993
-62.4336	139.66	-3882
-62.4199	169.804	-2524
-62.4157	156.533	-2334
-62.3989	293.97	-3548
-62.3421	87.5378	-3504
-62.3192	74.9858	-3943
-62.3016	16.6385	-5209
-62.2928	197.522	-2674
-62.2861	140.25	-4016
-62.2627	16.7249	-5266
-62.2515	100.955	-4419
-62.2184	50.2295	-5051
-62.2133	97.8733	-4051
-62.1449	296.21	-3941
-62.1082	264.218	-5020
-62.0893	134.771	-4490
-62.0618	123.851	-4276
-62.0569	26.0143	-5120
-62.0379	136.322	-4309
-62.0234	26.4492	-5117
-62.0201	277.401	-4848
-62.0106	71.1838	-4249
-61.98	261.45	-5039
-61.8634	266.296	-4981
-61.8228	331.771	-4223
-61.8104	95.8404	-4097
-61.7915	266.337	-4998
-61.7766	51.2378	-5122
-61.7148	217.853	-4190
-61.6963	215.795	-3932
-61.6888	216.737	-4191
-61.6407	220.177	-4295
-61.5941	73.7473	-4094
-61.5729	244.801	-5016
-61.4956	173.02	-4419
-61.4811	36.2799	-5226
-61.4336	295.512	-3412
-61.4303	164.593	-2278
-61.362	283.589	-4824
-61.3072	185.011	-4073
-61.2658	323.066	-1434
-61.2425	9.76973	-5348
-61.2395	5.76098	-5360
-61.2042	318.542	-1335
-61.1912	228.785	-4588
-61.1869	180.621	-4401
-61.1457	151.474	-3345
-61.1083	359.982	-5285
-61.0696	121.932	-4274
-61.0144	145.825	-4048
-61.011	159.072	-2266
-60.9793	12.5935	-5430
-60.9662	211.176	-3201
-60.9276	82.7212	-1612
-60.9109	5.67452	-5414
-60.9037	118.286	-4415
-60.8792	48.2677	-5223
-60.8684	5.53116	-5418
-60.7025	125.657	-4600
-60.6732	45.2733	-5237
-60.6624	266.053	-4906
-60.6454	136.592	-4440
-60.5952	198.758	-3786
-60.586	169.065	-4485
-60.5526	67.9459	-4530
-60.5177	75.9844	-2997
-60.5124	35.7879	-5234
-60.5084	12.3653	-5401
-60.5059	171.8	-5206
-60.4984	102.488	-4452
-60.4903	84.5466	-1869
-60.4866	93.1711	-4407
-60.4762	357.672	-5217
-60.4739	63.0962	-4696
-60.4522	153.767	-2711
-60.4497	201.243	-3569
-60.3927	355.935	-5153
-60.3859	240.049	-4806
-60.3387	145.227	-3998
-60.3214	325.695	-2105
-60.3154	95.5654	-4431
-60.3012	194.456	-4250
-60.2939	220.659	-3813
-60.287	344.921	-4223
-60.2857	123.884	-4608
-60.2737	299.632	-3997
-60.2542	250.853	-5030
-60.2103	254.157	-5021
-60.1333	332.11	-1554
-60.1252	302.407	-4250
-60.1212	76.6061	-1811
-60.1009	287.84	-4373
-60.0799	228.778	-4587
-60.0769	195.308	-4200
-60.0293	256.974	-5407
-60.0227	280.543	-5010
-60.0205	350.731	-5008
-59.9245	26.6811	-5450
-59.9046	230.679	-4409
-59.8665	221.221	-3935
-59.8284	101.008	-4501
-59.8237	94.4952	-4459
-59.8123	70.8587	-4329
-59.7823	33.247	-5307
-59.7813	181.589	-4846
-59.7373	250.973	-5010
-59.7325	275.675	-5046
-59.7129	152.223	-2878
-59.7116	49.7159	-5295
-59.6838	40.1969	-5290
-59.669	14.5201	-5473
-59.6376	115.968	-4695
-59.6292	176.077	-4794
-59.6288	50.6027	-5276
-59.6281	240.987	-4761
-59.6233	248.169	-5052
-59.579	295.616	-3677
-59.5468	345.609	-4148
-59.5338	111.836	-4507
-59.5015	168.4	-4942
-59.467	164.424	-4439
-59.4593	291.305	-3592
-59.4471	118.866	-4652
-59.3965	97.3458	-4417
-59.3726	112.481	-4569
-59.3433	3.76662	-5477
-59.3111	23.5158	-5300
-59.2838	315.98	-1595
-59.2682	8.08994	-5656
-59.2621	171.44	-5217
-59.2572	235.985	-4475
-59.2476	147.442	-3588
-59.203	85.1899	-3720
-59.1733	5.54789	-5474
-59.1664	189.858	-4492
-59.1514	346.167	-4352
-59.1458	63.879	-4840
-59.1245	151.18	-2997
-59.1196	177.378	-4818
-59.0999	25.7502	-5491
-59.0975	244.494	-4882
-59.0973	213.41	-3098
-59.0527	291.824	-3644
-59.0301	204.312	-3457
-59.0239	32.1823	-5463
-58.984	45.2699	-5359
-58.9793	146.42	-3604
-58.9575	316.52	-2507
-58.9541	287.573	-4510
-58.9423	9.70527	-5693
-58.9402	291.497	-3681
-58.9244	134.928	-4790
-58.8545	119.379	-4699
-58.8482	310.45	-3697
-58.7912	173.466	-5230
-58.7589	99.9798	-4384
-58.7551	216.1	-3302
-58.686	261.494	-4749
-58.6773	282.389	-4954
-58.6588	83.9536	-3021
-58.6468	289.097	-3998
-58.6044	30.8545	-5912
-58.5784	36.4623	-5425
-58.5553	44.0763	-5350
-58.5345	66.2721	-4653
-58.5243	170.817	-5240
-58.468	292.771	-3594
-58.4568	137.704	-4434
-58.4077	160.052	-4156
-58.3995	109.359	-4575
-58.3897	5.07446	-5416
-58.3832	44.314	-5327
-58.3769	330.188	-3410
-58.303	20.65	-5427
-58.3005	283.295	-4814
-58.297	239.328	-4482
-58.2895	349.635	-3621
-58.2491	200.77	-3955
-58.247	61.6529	-4999
-58.2157	89.4949	-4599
-58.1941	213.659	-2799
-58.1849	142.123	-3744
-58.1749	39.4143	-5301
-58.1641	295.493	-4211
-58.1132	3.27841	-5107
-58.0748	44.8608	-5263
-58.0363	127.497	-4795
-58.0148	198.012	-4335
-58.0142	317.86	-3093
-58.0123	256.704	-4702
-58.0118	213.721	-2771
-58.0011	175.624	-5103
-57.9813	164.785	-4886
-57.9613	213.862	-2742
-57.9596	296.731	-4156
-57.9585	190.662	-4609
-57.8569	247.687	-4638
-57.8403	0.596334	-3998
-57.823	334.279	-2832
-57.8121	188.554	-5075
-57.8038	144.906	-3341
-57.8038	325.212	-3588
-57.7621	82.3266	-2518
-57.7286	346.236	-4325
-57.7106	157.895	-3817
-57.6716	144.991	-3341
-57.6682	311.777	-3691
-57.6409	301.65	-3958
-57.6366	296.089	-4202
-57.6156	145.125	-3285
-57.5803	216.144	-3192
-57.5362	32.0147	-5594
-57.5329	356.032	-3061
-57.5192	31.9218	-5591
-57.4808	101.994	-4333
-57.4687	159.34	-4072
-57.4441	111.412	-4669
-57.4269	68.3496	-3314
-57.4214	165.431	-5098
-57.3972	356.785	-3019
-57.395	240.195	-4502
-57.3905	343.999	-4388
-57.3695	280.46	-4805
-57.3387	202.163	-3980
-57.3281	50.6316	-5239
-57.3243	199.216	-4350
-57.292	302.233	-4581
-57.2636	63.6596	-4699
-57.2366	113.727	-4620
-57.2335	49.677	-5228
-57.2222	101.088	-4300
-57.1751	3.85377	-4383
-57.1696	70.1386	-2074
-57.1552	81.0701	-3059
-57.1527	292.169	-1644
-57.1523	216.088	-3216
-57.1068	81.0275	-3059
-57.0997	271.627	-5297
-57.0733	95.6979	-4397
-57.0629	36.4179	-5276
-57.0472	254.055	-4500
-57.0173	206.956	-3479
-57.0106	325.867	-3017
-57.0071	43.1959	-5101
-56.9736	317.477	-3814
-56.9681	177.478	-5096
-56.9518	42.9236	-5050
-56.9505	176.924	-5215
-56.934	96.683	-4314
-56.9224	101.669	-4270
-56.9049	153.037	-3588
-56.8579	24.6519	-5403
-56.8292	47.4661	-5098
-56.8258	275.005	-5227
-56.7322	125.775	-4802
-56.7231	278.186	-4903
-56.7177	276.006	-5000
-56.7088	290.083	-3845
-56.7024	221.971	-2822
-56.6859	215.361	-2901
-56.6853	25.0782	-5441
-56.6672	63.003	-4660
-56.6498	259.754	-4481
-56.5988	337.366	-4597
-56.5791	299.249	-4390
-56.519	294.205	-3595
-56.5001	23.6974	-4897
-56.4967	60.238	-4783
-56.4856	346.251	-4606
-56.4706	178.818	-5151
-56.449	9.55659	-5156
-56.4482	110.007	-4457
-56.4392	242.558	-3433
-56.4379	220.758	-2799
-56.3886	12.307	-5200
-56.3721	83.3554	-4525
-56.369	147.928	-3203
-56.3677	132.365	-4518
-56.3659	262.765	-4847
-56.3439	27.7541	-5410
-56.309	298.454	-4102
-56.2451	161.123	-4355
-56.2395	274.546	-5084
-56.2245	7.34761	-4930
-56.218	342.966	-4837
-56.2139	297.793	-4002
-56.1985	167.336	-4959
-56.1927	222.235	-2789
-56.176	70.638	-4008
-56.1663	322.596	-3401
-56.1335	2.67296	-3540
-56.1234	276.586	-5000
-56.0556	113.663	-4545
-56.0462	160.812	-4479
-56.0137	156.215	-3968
-56.0062	15.8474	-5065
-55.9631	142.412	-3290
-55.9189	189.605	-5017
-55.9082	57.0774	-4158
-55.8938	119.621	-4585
-55.8557	126.509	-4815
-55.7914	186.416	-5051
-55.7851	36.3966	-5134
-55.7722	272.893	-5007
-55.7713	2.59516	-3150
-55.771	336.529	-3975
-55.7147	38.6422	-3787
-55.6621	145.246	-2807
-55.6566	217.577	-3505
-55.6393	166.454	-2000
-55.5967	226.087	-3227
-55.582	326.067	-2620
-55.5586	116.721	-4408
-55.5413	208.138	-3541
-55.53	174.511	-5248
-55.5173	272.946	-4987
-55.4898	271.759	-4987
-55.4827	289.898	-62
-55.4725	263.913	-4686
-55.3805	102.78	-4076
-55.3705	73.8152	-2397
-55.3153	277.25	-5014
-55.3126	124.484	-4703
-55.2726	83.0014	-4475
-55.272	176.184	-5099
-55.2446	61.7313	-4628
-55.2428	308.32	-4298
-55.2389	303.216	-2022
-55.2344	274.003	-5069
-55.2326	46.4865	-4560
-55.2274	324.814	-10
-55.2036	337.708	-3521
-55.1816	274.076	-5069
-55.18	80.3893	-3698
-55.1288	182.451	-5171
-55.1189	341.202	-5005
-55.1011	319.141	-3000
-55.085	82.495	-4495
-55.0793	170.767	-4761
-55.0351	63.2897	-4553
-54.9757	291.277	305
-54.9453	216.108	-3507
-54.936	166.179	-1660
-54.9263	36.9172	-4780
-54.9213	96.7419	-4102
-54.8826	143.127	-3003
-54.8598	178.1	-5137
-54.787	298.835	-218
-54.7697	49.6577	-4626
-54.7624	244.051	-3293
-54.7482	176.556	-4904
-54.7417	148.016	-4391
-54.677	51.4486	-4292
-54.6693	170.329	-1515
-54.6515	17.677	-3756
-54.6403	243.059	-3100
-54.6372	206.501	-3659
-54.619	166.845	-1158
-54.5488	124.839	-4798
-54.5446	208.631	-3724
-54.5258	94.3255	-4225
-54.5009	316.564	-3598
-54.4896	285.165	-3614
-54.4786	85.6924	-4595
-54.4579	320.234	-1054
-54.4563	105.063	-3975
-54.4406	264.48	-4890
-54.4253	136.796	-3849
-54.3841	222.842	-2661
-54.369	78.0842	-2290
-54.3574	81.2757	-3932
-54.3549	148.522	-4257
-54.3541	81.5511	-3993
-54.3365	49.2074	-4462
-54.3171	348.331	-4006
-54.2937	232.644	-3511
-54.2697	254.04	-4143
-54.259	190.867	-5000
-54.251	74.916	-1303
-54.233	343.787	-4315
-54.2278	280.653	-4196
-54.2241	60.569	-4742
-54.2159	244.602	-3319
-54.2108	94.5027	-4148
-54.181	352.91	-3202
-54.1209	262.723	-4473
-54.0773	232.891	-3556
-54.07	131.922	-4136
-54.0286	50.0231	-4320
-54.0203	325.753	-3121
-54.0182	211.884	-4009
-53.9995	47.2303	-4063
-53.9938	159.204	-2003
-53.9756	115.748	-4202
-53.9384	68.1318	-4302
-53.9327	148.116	-4388
-53.9253	163.454	-4488
-53.9117	263.562	-4493
-53.8976	116.853	-4208
-53.8791	35.1852	-5296
-53.8745	69.1749	-4103
-53.8402	10.2553	-3699
-53.8308	130.179	-4134
-53.8153	228.194	-4446
-53.8043	302.103	-1794
-53.795	215.474	-3656
-53.7919	166.299	-1237
-53.7774	358.421	-1982
-53.7697	105.626	-3839
-53.7607	328.772	-3610
-53.7564	110.02	-3574
-53.7473	322.299	-252
-53.7468	59.7775	-4806
-53.7332	144.643	-2793
-53.7044	102.316	-3783
-53.6852	70.1497	-3805
-53.6623	328.648	-3404
-53.6203	121.703	-4418
-53.6046	116.572	-4121
-53.598	77.8471	-1283
-53.5948	343.633	-4218
-53.5833	273.051	-5019
-53.5632	44.8279	-998
-53.5172	9.50715	-3028
-53.4805	86.1341	-4526
-53.4766	168.948	-674
-53.4627	342.917	-4235
-53.4003	107.258	-3749
-53.3988	62.2671	-4496
-53.3906	48.9515	-4148
-53.3554	304.071	-2601
-53.353	231.466	-3727
-53.3113	52.8164	-4369
-53.311	219.571	-3563
-53.3025	307.535	-2450
-53.2806	72.9226	-209
-53.2802	2.34844	-2991
-53.2788	292.459	-47
-53.2728	58.8392	-4750
-53.2695	12.5533	-3378
-53.1869	223.476	-3938
-53.1307	151.382	-4089
-53.1237	81.816	-4104
-53.122	110.001	-3322
-53.1083	151.014	-3985
-53.1051	267.744	-4864
-53.086	154.275	-4411
-53.0747	241.269	-3047
-53.072	14.5346	-3240
-53.0559	278.389	-4415
-53.0408	144.78	-2926
-53.0117	276.974	-4600
-52.9857	48.7437	-4091
-52.9802	90.6832	-4174
-52.9744	213.572	-3983
-52.9385	317.229	-2586
-52.9325	105.717	-3741
-52.9188	200.431	-4614
-52.906	330.223	-4020
-52.8982	298.719	-377
-52.892	314.685	-2985
-52.8848	38.985	-3961
-52.8774	331.314	-4128
-52.8708	166.566	-1267
-52.8671	151.42	-4115
-52.8533	162.566	-4009
-52.8397	153.788	-4413
-52.819	83.5235	-4401
-52.8063	325.46	-3797
-52.7909	144.762	-2809
-52.7672	196.034	-4923
-52.7317	144.619	-2804
-52.7217	345.781	-3992
-52.7205	131.088	-3851
-52.716	205.705	-4741
-52.6982	281.632	-4003
-52.6378	250.499	-3681
-52.6299	100.412	-3725
-52.6093	118.761	-4109
-52.5978	21.9411	-3076
-52.5975	217.601	-3388
-52.5647	106.549	-3707
-52.5606	339.335	-4243
-52.5175	243.205	-3067
-52.5153	119.827	-3874
-52.4836	109.082	-3651
-52.439	294.301	-150
-52.4344	278.094	-4399
-52.416	91.3865	-4036
-52.3966	116.597	-3912
-52.376	302.542	-396
-52.345	309.641	-3119
-52.3149	20.9727	-3390
-52.3129	25.8878	-3778
-52.2931	189.441	-5104
-52.2829	200.905	-4597
-52.2795	158.099	-4267
-52.2467	253.745	-3890
-52.2377	54.3075	-4226
-52.2288	146.159	-3620
-52.1988	30.3078	-4910
-52.1745	269.296	-4841
-52.1682	25.4023	-3843
-52.1599	33.9983	-5026
-52.1593	277.933	-4389
-52.1193	249.321	-3594
-52.1104	167.966	-725
-52.0124	232.673	-3987
-52.0109	82.4687	-4197
-52.0018	276.073	-4561
-51.9928	23.8969	-3403
-51.9747	207.522	-4592
-51.9279	70.7837	-1710
-51.8666	255.726	-4081
-51.8568	251.374	-3690
-51.8357	332.701	-4188
-51.8301	339.087	-4631
-51.8289	11.0024	-3395
-51.8233	200.115	-4728
-51.8166	307.281	-2057
-51.7953	80.8169	-3832
-51.7778	155.636	-4428
-51.7775	19.9019	-3803
-51.7339	5.32014	-4098
-51.7284	168.611	-522
-51.7205	218.626	-3752
-51.7143	93.312	-3799
-51.6719	352.961	-2350
-51.6698	254.074	-3886
-51.662	348.093	-3703
-51.6504	50.0507	-4110
-51.6229	179.923	-4839
-51.5844	3.74915	-3336
-51.5811	181.915	-5048
-51.5762	167.355	-552
-51.5125	270.994	-4734
-51.4921	169.077	-519
-51.4881	298.022	-208
-51.482	112.071	-3553
-51.4809	28.236	-4588
-51.4771	238.484	-3522
-51.4583	319.267	-3284
-51.4556	138.311	-3052
-51.4532	204.527	-4589
-51.4497	230.793	-4242
-51.445	6.55401	-4029
-51.4436	353.132	-2450
-51.4297	92.8887	-3790
-51.4268	215.491	-4006
-51.419	40.7641	-3302
-51.4182	21.1762	-4113
-51.3522	107.559	-3480
-51.3304	167.211	-491
-51.3244	57.9722	-4576
-51.3001	153.697	-4488
-51.2825	277.584	-4371
-51.2693	348.207	-3892
-51.264	222.298	-4341
-51.2575	99.4952	-3651
-51.1898	299.651	-16
-51.1823	274.057	-4545
-51.1764	33.5877	-5159
-51.1664	326.068	-5026
-51.133	320.476	-3968
-51.1297	89.076	-4133
-51.0915	323.567	-4989
-51.079	85.8825	-4339
-50.9966	342.844	-4238
-50.9663	288.071	457
-50.9591	25.8776	-4624
-50.935	42.213	-3586
-50.8544	53.7669	-4494
-50.8291	132.918	-3247
-50.7952	297.738	-188
-50.7842	229.166	-4442
-50.7601	144.354	-3610
-50.7421	254.292	-3899
-50.7414	232.255	-4158
-50.7151	71.5906	-600
-50.7146	139.896	-3239
