parent_station,20260201,20260202,20260203,20260204,20260205,20260206,20260207,20260208,20260209,20260210,20260211,20260212,20260213,20260214,20260215,20260216,20260217,20260218,20260219,20260220,20260221,20260222,20260223,20260224,20260225,20260226,20260227,20260228
place-hsmnl,35.37,43.104838709677416,55.65,43.51724137931034,60.1,41.455882352941174,44.51086956521739,89.41176470588235,46.0,148.08333333333334,44.470588235294116,78.25,52.09090909090909,46.38709677419355,63.77777777777778,41.8,86.2,38.57142857142857,57.8235294117647,67.88888888888889,60.09090909090909,40.35294117647059,155.0,129.83333333333334,73.57142857142857,46.125,41.3,54.75
place-newto,122.05076142131979,120.92890995260663,126.76146788990826,137.6727272727273,128.26470588235293,117.86415094339623,125.36893203883496,129.45454545454547,130.6,131.05555555555554,133.4,134.95238095238096,122.16883116883118,114.97590361445783,129.5609756097561,122.33175355450237,132.77777777777777,124.23076923076923,122.89285714285714,123.075,113.5,146.92592592592592,139.4375,125.36111111111111,113.24137931034483,140.0,115.3,121.3157894736842
place-mdftf,151.64601769911505,131.93893129770993,135.52459016393442,160.0952380952381,122.17073170731707,130.95424836601308,135.34579439252337,153.40425531914894,137.59259259259258,163.78571428571428,144.28571428571428,130.57142857142858,178.82758620689654,158.16981132075472,139.25,160.00840336134453,187.16666666666666,151.92592592592592,108.1,142.97435897435898,137.25806451612902,135.17857142857142,226.15384615384616,223.96875,127.0625,130.45454545454547,165.54166666666666,116.15384615384616
place-lngmd,70.90776699029126,70.93032786885246,73.42105263157895,65.71428571428571,63.80555555555556,70.28832116788321,72.58461538461539,74.72727272727273,63.592592592592595,71.68181818181819,74.3529411764706,55.54385964912281,65.93023255813954,66.77083333333333,65.7,63.65919282511211,70.82352941176471,48.529411764705884,54.583333333333336,61.924528301886795,69.5,66.79166666666667,63.333333333333336,62.96774193548387,65.8125,78.78947368421052,69.47058823529412,51.90909090909091
place-rvrwy,68.42786069651741,84.49173553719008,83.5,88.98214285714286,127.26829268292683,82.5,73.0327868852459,76.875,86.29411764705883,88.05555555555556,72.0,85.9090909090909,84.32,64.28571428571429,91.9090909090909,71.38461538461539,70.05,61.93103448275862,75.27777777777777,83.1470588235294,67.73333333333333,57.035714285714285,49.8,71.57142857142857,72.4375,92.29411764705883,73.76190476190476,82.22222222222223
place-lech,169.2636815920398,138.02654867256638,149.74866310160428,218.54615384615386,148.73417721518987,137.14953271028037,146.74111675126903,216.3014705882353,373.12307692307695,132.88235294117646,157.2112676056338,191.0,158.57777777777778,140.77372262773721,257.5625,164.80568720379148,303.8974358974359,175.82051282051282,150.88636363636363,131.50666666666666,246.58,162.609756097561,450.35714285714283,170.96825396825398,363.8958333333333,162.22641509433961,194.8793103448276,158.22222222222223
place-mispk,40.26130653266332,44.586776859504134,50.86486486486486,40.964285714285715,44.97222222222222,43.30882352941177,42.4010989010989,43.367816091954026,41.628571428571426,47.333333333333336,45.083333333333336,43.320754716981135,45.55102040816327,41.285714285714285,43.27272727272727,39.24401913875598,42.31578947368421,40.48148148148148,39.65625,41.36923076923077,38.06666666666667,37.18518518518518,43.0,40.75,46.5625,42.76470588235294,46.095238095238095,35.5
place-spmnl,113.47948717948718,119.74279379157429,118.6043956043956,129.11666666666667,130.2027027027027,125.4182156133829,127.03394255874673,119.3409090909091,113.93478260869566,156.3272727272727,128.57627118644066,112.76271186440678,109.54166666666667,118.976,112.86666666666666,116.12832929782083,138.72413793103448,121.55172413793103,127.9375,121.6923076923077,114.77272727272727,123.59375,100.08333333333333,126.18,124.82352941176471,109.04878048780488,112.02564102564102,114.4
place-bckhl,37.233830845771145,41.16942148760331,43.85333333333333,42.724137931034484,35.81395348837209,40.75645756457565,41.483870967741936,43.86666666666667,42.91891891891892,39.72727272727273,41.142857142857146,35.766666666666666,47.8235294117647,41.69491525423729,34.18181818181818,38.45497630331754,35.76923076923077,34.54054054054054,33.743589743589745,38.86764705882353,37.5,29.566666666666666,33.36363636363637,39.88235294117647,41.285714285714285,32.64705882352941,40.285714285714285,69.22222222222223
place-mfa,99.65196078431373,98.59836065573771,102.33333333333333,99.64150943396227,91.0,97.23507462686567,100.81025641025641,98.20454545454545,90.30434782608695,102.92857142857143,94.51612903225806,91.97727272727273,109.86046511627907,102.77083333333333,106.71428571428571,94.94883720930233,118.84615384615384,77.22727272727273,73.11111111111111,84.42222222222222,79.63636363636364,77.33333333333333,107.83333333333333,107.34482758620689,112.8125,109.0,97.38461538461539,84.44444444444444
place-nuniv,79.3609756097561,77.3265306122449,85.22666666666667,78.62,89.81481481481481,83.04444444444445,82.03626943005182,83.53932584269663,73.45161290322581,77.0625,77.68571428571428,68.91836734693878,74.13636363636364,78.89795918367346,68.125,74.5668202764977,76.07692307692308,79.52631578947368,77.1,88.29545454545455,90.8,98.8,87.16666666666667,69.55172413793103,109.625,98.0,78.57142857142857,80.11111111111111
place-symcl,49.951219512195124,50.09795918367347,50.89333333333333,50.2,50.26923076923077,47.922222222222224,49.248704663212436,50.86363636363637,60.333333333333336,53.75,55.935483870967744,53.75757575757576,55.625,48.8125,51.5,47.99065420560748,49.53846153846154,46.2,40.0,47.90243902439025,49.9,44.94736842105263,64.66666666666667,45.38709677419355,57.625,54.18181818181818,51.142857142857146,45.666666666666664
place-haecl,71.12564102564103,78.78752886836028,72.55294117647058,71.31632653061224,65.67307692307692,74.12476007677543,96.49090909090908,67.75172413793103,74.21621621621621,83.71428571428571,76.18518518518519,67.44444444444444,71.81651376146789,72.02542372881356,76.68181818181819,77.24817518248175,72.45833333333333,70.875,76.15789473684211,75.18518518518519,73.28125,70.09375,64.0,74.33333333333333,75.54166666666667,71.51428571428572,78.54545454545455,69.375
place-unsqu,308.125,334.82022471910113,341.15384615384613,357.39130434782606,313.27272727272725,344.6132075471698,335.11538461538464,316.05,381.5625,456.6111111111111,392.82608695652175,274.92857142857144,358.93617021276594,316.8048780487805,308.1818181818182,332.7802197802198,338.6666666666667,336.6666666666667,309.9375,303.625,315.0,284.0,350.1111111111111,410.1111111111111,282.85714285714283,292.6666666666667,318.5,239.33333333333334
